URL,Size (Bytes),# of Outlinks,Content Type
https://www.usatoday.com/sitemap/2014/october/31/,196289,310,text/html
https://www.usatoday.com/story/sports/ncaaf/2013/10/14/louisville-football-may-have-hit-its-ceiling-in-polls-soft-schedule/2980637/,111548,134,text/html
https://www.usatoday.com/staff/2646484001/richard-wolf/?page=2,175479,111,text/html
https://www.usatoday.com/videos/news/2013/07/09/2504439/,151295,106,text/html
https://www.usatoday.com/story/money/2020/02/23/turbotax-owner-intuit-plans-buy-credit-karma-7-billion-report/4850275002/,106191,134,text/html
https://www.usatoday.com/story/entertainment/books/2020/02/02/new-books-preston-child-thriller-resisters-gish-jen/2855298001/,115255,137,text/html
https://www.usatoday.com/story/news/politics/elections/2020/02/12/michael-bloomberg-focuses-donald-trump-his-return-nashville/4745390002/,124394,136,text/html
https://www.usatoday.com/story/news/nation/2013/07/10/men-join-nursing-field-as-stigma-fades/2504803/,113046,134,text/html
https://www.usatoday.com/story/college/2013/04/18/despite-autism-adam-lanza-had-solid-college-transcript/37431037/,89127,114,text/html
https://www.usatoday.com/story/travel/columnist/cox/2020/02/20/ask-captain-how-often-do-commercial-planes-undergo-maintenance/4805859002/,112287,134,text/html
https://www.usatoday.com/story/sports/nhl/2020/02/22/laughton-scores-twice-leads-streaking-flyers-over-jets-4-2/111363504/,107232,131,text/html
https://www.usatoday.com/story/sports/nhl/blues/2020/02/18/blues-jay-bouwmeester-recovering-st-louis-after-cardiac-episode/4795136002/,109886,139,text/html
https://www.usatoday.com/story/travel/hotels/2013/11/14/hotel-guests-millennials-design-marriott-holiday-inn/3538573/,110223,132,text/html
https://www.usatoday.com/sports/nascar/results/,379279,310,text/html
https://www.usatoday.com/story/tech/2013/08/06/yahoo-is-getting-a-new-logo/2617033/,105528,133,text/html
https://www.usatoday.com/story/news/nation/2013/10/14/200-year-old-tortoise-killed-on-california-interstate/2978685/,103790,132,text/html
https://www.usatoday.com/story/entertainment/movies/oscars/2020/02/09/parasite-director-bong-joon-ho-rat-rain-good-omens-oscars/4710907002/,115414,137,text/html
https://www.usatoday.com/sports/nhl/salaries/2012/player/all/,1677316,312,text/html
https://www.usatoday.com/videos/news/nation/2013/11/15/3573379/,151406,106,text/html
https://www.usatoday.com/videos/news/nation/2013/11/15/3573597/,151346,106,text/html
https://www.usatoday.com/videos/news/nation/2020/02/23/ap-top-stories-february-22-p/639056000/,152094,106,text/html
https://www.usatoday.com/story/sports/ncaab/2013/12/15/syracuse-defeats-st-johns-68-63/4032101/,109894,135,text/html
https://www.usatoday.com/story/sports/golf/2013/11/15/adam-scott-nathan-holman-lead-australian-masters-second-round/3566315/,107186,133,text/html
https://www.usatoday.com/story/tech/2020/02/04/disney-plus-subscription-disney-earnings-2020-star-wars/4659657002/,118409,130,text/html
https://www.usatoday.com/story/travel/cruises/2020/02/16/coronavirus-diamond-princess-passenger-describes-us-embassy-evacuation/4777054002/,134874,152,text/html
https://www.usatoday.com/story/news/nation/2013/08/06/health-exchange-privacy-system-deadlines-missed/2626377/,107688,133,text/html
https://www.usatoday.com/story/news/world/2013/09/15/raising-costa-concordia/2817933/,116652,133,text/html
https://www.usatoday.com/story/money/2019/11/07/best-worst-us-states-to-live-in/40544227/,175353,138,text/html
https://www.usatoday.com/story/life/music/2013/09/16/tim-mcgraw-joins-george-clooney-in--disney-tomorrowland/2820205/,104052,132,text/html
https://www.usatoday.com/videos/life/2013/10/14/2978737/,151074,106,text/html
https://www.usatoday.com/videos/news/world/2013/11/14/3538989/,151211,106,text/html
https://www.usatoday.com/story/sports/mlb/athletics/2013/04/17/oakland-athletics-as-houston-astros-al-west-texas-rangers-los-angeles-angels/2092081/,111125,136,text/html
https://www.usatoday.com/story/tech/personal/2013/09/16/report-sprint-early-upgrade/2819565/,102151,134,text/html
https://www.usatoday.com/media/popular/sports/nascar/,186854,106,text/html
https://www.usatoday.com/sitemap/2014/july/,155976,137,text/html
https://www.usatoday.com/story/tech/columnist/2019/03/31/can-several-alexa-enabled-devices-live-peacefully-under-one-roof/2988230002/,111553,136,text/html
https://www.usatoday.com/story/entertainment/tv/2020/02/10/oscars-2020-hits-record-low-tv-ratings/4715542002/,116296,138,text/html
https://www.usatoday.com/media/popular/sports/mlb/,199372,125,text/html
https://www.usatoday.com/story/opinion/2019/06/07/2020-candidates-should-make-criminal-justice-central-campaigns/1289640001/,102523,132,text/html
https://www.usatoday.com/sports/nascar/results/2016/semi-pro-series/1359/,377440,302,text/html
https://www.usatoday.com/story/tech/2013/04/18/verizon-1q-earnings/2092919/,101593,131,text/html
https://www.usatoday.com/story/life/people/2018/01/26/mark-ruffalo-alyssa-milano-plan-peoples-state-union-counter-events/1070650001/,111615,137,text/html
https://www.usatoday.com/story/news/politics/2013/12/15/mccain-levinson-iran-missing-american/4031999/,105679,132,text/html
https://www.usatoday.com/videos/news/usanow/2013/08/08/2631855/,151801,106,text/html
https://www.usatoday.com/story/news/politics/elections/2020/02/19/democratic-debate-las-vegas-michael-bloomberg/4798093002/,186099,145,text/html
https://www.usatoday.com/story/gameon/2013/04/17/something-stinks-in-the-san-francisco-giants-bullpen/2092311/,81928,110,text/html
https://www.usatoday.com/news/,137051,158,text/html
https://www.usatoday.com/sports/tennis/results/,285360,282,text/html
https://www.usatoday.com/sitemap/2019/may/9/,203281,308,text/html
https://www.usatoday.com/videos/news/nation/2013/12/14/4026575/,151657,106,text/html
https://www.usatoday.com/story/entertainment/movies/2020/01/13/oscar-nominations-snubs-why-still-so-white/4437385002/,137012,153,text/html
https://www.usatoday.com/videos/news/world/2013/03/06/1966875/,151153,106,text/html
https://www.usatoday.com/videos/news/nation/2013/04/18/2093411/,151439,106,text/html
https://www.usatoday.com/story/news/nation/2020/01/28/kobe-bryants-ex-pilot-sikorsky-copter-cadillac-yet-crashed/4600700002/,134101,136,text/html
https://www.usatoday.com/story/tech/news/2016/06/06/airbnb-under-fire-for-host-who-rejected-trans-woman/85521750/,113059,135,text/html
https://www.usatoday.com/story/news/world/2013/03/05/chavez-mood-reactions/1965805/,114590,135,text/html
https://www.usatoday.com/media/popular/tech/personal-tech/,186932,106,text/html
https://www.usatoday.com/videos/news/world/2013/08/08/2631775/,151735,106,text/html
https://www.usatoday.com/sitemap/2019/may/4/,194927,279,text/html
https://www.usatoday.com/story/money/personalfinance/retirement/2017/08/27/4-common-money-hassles-for-retirees/104815324/,116713,144,text/html
https://www.usatoday.com/story/opinion/2016/11/13/marijuana-guns-minimum-wage-ballot-initiatives-editorials-debates/93775314/,98008,123,text/html
https://www.usatoday.com/story/sports/nhl/coyotes/2013/12/15/shane-doan-illness-phoenix-coyotes-captain/4033215/,109386,134,text/html
https://www.usatoday.com/story/sports/golf/2013/03/06/rory-mcilroy-wgc-cadillac-championship/1966651/,110073,134,text/html
https://www.usatoday.com/sitemap/2014/january/20/,195822,308,text/html
https://www.usatoday.com/story/life/nation-now/2017/03/20/sesame-street-julia-muppet-autism/99401470/,112227,138,text/html
https://www.usatoday.com/sports/nhl/salaries/2001/player/all/,275657,281,text/html
https://www.usatoday.com/story/life/movies/2016/02/21/diversity-hollywood-studio-report-card/80005292/,146734,139,text/html
https://www.usatoday.com/story/sports/ncaab/2020/02/22/tcu-extends-no-17-west-virginias-big-12-road-woes-67-60/111363620/,109526,132,text/html
https://www.usatoday.com/story/entertainment/books/2020/02/03/diane-keaton-interview-brother-mental-illness-new-memoir-brother-sister/4599961002/,120952,142,text/html
https://www.usatoday.com/sitemap/2019/may/3/,203291,308,text/html
https://www.usatoday.com/story/sports/nfl/2013/03/05/scott-fujita-bountygate-anniversary/1965865/,113856,136,text/html
https://www.usatoday.com/in-depth/news/2019/12/25/2019-end-year-2010-decade-review-10-lists/4390206002/,123306,44,text/html
https://www.usatoday.com/story/news/world/2013/12/15/china-moon-landing/4030639/,107669,133,text/html
https://www.usatoday.com/sports/nascar/results/2019/cup-series/1354/,379426,311,text/html
https://www.usatoday.com/sitemap/2014/january/21/,194499,309,text/html
https://www.usatoday.com/story/opinion/2019/06/06/fcc-proposal-help-stop-robocalls-vote-column/1355299001/,98723,123,text/html
https://www.usatoday.com/story/entertainment/books/2020/02/13/diary-wimpy-kid-author-jeff-kinney-announces-spinoff-tour/4747642002/,107443,132,text/html
https://www.usatoday.com/media/popular/sports/fantasy/,186868,106,text/html
https://www.usatoday.com/story/money/2019/10/25/five-below-video-gaming-space-fending-off-amazon/40353579/,121435,147,text/html
https://www.usatoday.com/videos/news/justthefaqs/2019/05/29/why-president-can-impeached-and-remain-office/1276421001/,154026,106,text/html
https://www.usatoday.com/story/news/world/2020/01/06/puerto-rico-earthquake-magnitude-quake-hits-early-monday-morning/2823086001/,118632,136,text/html
https://www.usatoday.com/sitemap/2014/march/29/,195835,308,text/html
https://www.usatoday.com/sitemap/2019/may/6/,203419,308,text/html
https://www.usatoday.com/videos/news/2013/08/08/2630565/,151457,106,text/html
https://www.usatoday.com/story/sports/ncaaw/2013/11/28/stanford-cardinal-tara-vanderveer-900th-win/3774859/,110959,133,text/html
https://www.usatoday.com/story/money/2019/05/08/walmart-sams-club-raise-age-buy-tobacco-products-21/1141334001/,116298,135,text/html
https://www.usatoday.com/story/travel/columnist/cox/2020/02/06/ask-captain-how-can-adults-protect-babies-coronavirus/4648314002/,121029,136,text/html
https://www.usatoday.com/story/sports/nhl/blues/2013/11/27/st-louis-blues-colorado-avalanche/3774639/,110856,133,text/html
https://www.usatoday.com/picture-gallery/news/nation/2013/11/28/macys-thanksgiving-day-parade/3775665/,156055,104,text/html
https://www.usatoday.com/storytelling/2020-presidential-candidates-issues/national-debt/,340170,49,text/html
https://www.usatoday.com/videos/news/2013/11/28/3775401/,151084,106,text/html
https://www.usatoday.com/sitemap/2014/january/22/,194957,309,text/html
https://www.usatoday.com/story/news/nation/2013/11/28/facebook-glasses-noah/3776165/,108556,133,text/html
https://www.usatoday.com/videos/tech/gaming/2019/10/28/hong-kong-protesters-create-vr-simulation-frontline-game/2484121001/,152938,106,text/html
https://www.usatoday.com/story/tech/news/2016/12/01/facebook-tests-warning-labels-fake-news/94778688/,109085,132,text/html
https://www.usatoday.com/story/news/world/2016/06/28/istanbul-airport-scene-gunfire-bombs-and-sirens/86498648/,120760,137,text/html
https://www.usatoday.com/story/sports/ncaab/2013/11/28/marcus-smart-oklahoma-state-beats-purdue/3776331/,108506,134,text/html
https://www.usatoday.com/story/entertainment/movies/2020/01/14/2020-must-see-horror-movies-guide-halloween-kills-quiet-place/2835753001/,134178,141,text/html
https://www.usatoday.com/story/life/books/2019/05/21/alice-marie-johnson-book-after-life-kim-kardashian-trump/3695343002/,117987,138,text/html
https://www.usatoday.com/picture-gallery/news/nation/2019/08/03/multiple-fatalities-el-paso-walmart-shooting/1911224001/,163411,104,text/html
https://www.usatoday.com/story/news/nation-now/2016/09/17/reports-several-hurt-attack-minnesota-mall/90609734/,131945,135,text/html
https://www.usatoday.com/story/news/politics/elections/2016/07/17/pence-trump-clinton-kaine-running-mate/87217604/,118099,134,text/html
https://www.usatoday.com/sitemap/2019/may/5/,198357,289,text/html
https://www.usatoday.com/story/money/business/2013/11/28/meet-three-successful-women-in-field-dominated-by-men/3697577/,115095,133,text/html
https://www.usatoday.com/videos/opinion/2019/10/03/poet-richard-blanco-talks-united-states-us/3843782002/,153236,105,text/html
https://www.usatoday.com/media/latest/videos/sports/nfl/,235095,179,text/html
https://www.usatoday.com/sitemap/2014/february/12/,195097,309,text/html
https://www.usatoday.com/videos/sports/high-school/football/2020/02/23/watch-deion-sanders-son-shedeur-sanders-7-v-7-tournament/4846644002/,153761,107,text/html
https://www.usatoday.com/sitemap/2014/january/23/,194482,309,text/html
https://www.usatoday.com/story/news/world/2015/04/23/france-terror-accomplices/26228955/,107083,132,text/html
https://www.usatoday.com/story/money/2019/03/24/march-madness-betting-how-deduct-gambling-loses-taxes/3261139002/,125189,138,text/html
https://www.usatoday.com/picture-gallery/news/2020/02/21/photos-all-female-ccw-gun-class/4737209002/,152851,105,text/html
https://www.usatoday.com/story/news/nation/2013/08/08/patients-reel-over-arrest-of-cancer-doctor/2631429/,109403,134,text/html
https://www.usatoday.com/story/news/politics/2019/07/02/iowa-kamala-harris-surges-and-joe-biden-bernie-sanders-suffer/1626346001/,133672,146,text/html
https://www.usatoday.com/sports/ncaaw/polls/coaches-poll/2019-2020/2019-12-17/,92393,118,text/html
https://www.usatoday.com/story/news/politics/onpolitics/2016/04/11/colorado-protest-planned-trump-loss/82910102/,107820,139,text/html
https://www.usatoday.com/sports/ncaaf/polls/amway-coaches-poll/2019-2020/2019-09-22/,109250,162,text/html
https://www.usatoday.com/story/sports/ncaab/2020/02/23/anosike-scores-18-points-sending-sacred-heart-past-bryant/111365128/,100255,130,text/html
https://www.usatoday.com/story/opinion/2013/03/06/commentary-gannett-papers/1966861/,82373,112,text/html
https://www.usatoday.com/staff/2647442001/jason-lalljee/?page=2,152690,109,text/html
https://www.usatoday.com/sports/nascar/results/2019/gander-outdoors/5072/,355030,290,text/html
https://www.usatoday.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,124024,144,text/html
https://www.usatoday.com/story/life/people/2016/12/18/zsa-zsa-gabor-twitter-reaction/95594878/,110543,142,text/html
https://www.usatoday.com/videos/virtual-reality/vrtually-there/2017/05/29/first-ever-360-witness-sacred-changing-guard/102293398/,223298,134,text/html
https://www.usatoday.com/sitemap/2015/october/14/,197989,309,text/html
https://www.usatoday.com/story/tech/news/2016/07/28/oracle-acquires-netsuite-93-billion/87652732/,117029,143,text/html
https://www.usatoday.com/sports/nascar/results/2018/cup-series/5149/,377332,312,text/html
https://www.usatoday.com/story/news/nation/2013/08/08/boat-crash-victims-families-plan-lighthouse-memorial/2630735/,116676,135,text/html
https://www.usatoday.com/story/sports/olympics/2019/01/19/former-us-skating-champion-john-coughlin-found-dead-after-suspension/2623792002/,111740,136,text/html
https://www.usatoday.com/story/opinion/best-of-late-night/2020/02/12/fallon-explains-just-how-bad-biden-polls/4738256002/,113106,131,text/html
https://www.usatoday.com/story/tech/reviewedcom/2019/11/12/how-to-watch-star-wars-clone-wars-series-disney-plus/2566253001/,248638,171,text/html
https://www.usatoday.com/videos/travel/2020/02/21/mardi-gras-traditions-you-probably-dont-know/638720000/,151840,106,text/html
https://www.usatoday.com/videos/news/nation/2013/08/07/2626713/,151145,106,text/html
https://www.usatoday.com/sports/wnba/statistics/2018/season-regular/all/player/offense/,773845,288,text/html
https://www.usatoday.com/sports/nascar/results/2019/gander-outdoors/5073/,354859,290,text/html
https://www.usatoday.com/story/news/2013/08/08/five-things-to-know-thursday/2630267/,105081,133,text/html
https://www.usatoday.com/sitemap/2015/october/15/,197595,309,text/html
https://www.usatoday.com/story/news/politics/elections/2020/02/19/nevada-debate-how-watch-and-who-made-stage/4785701002/,122503,137,text/html
https://www.usatoday.com/picture-gallery/travel/hotels/2013/08/07/splashiest-hotel-lobbies/2625333/,156593,104,text/html
https://www.usatoday.com/story/sports/mlb/columnist/bob-nightengale/2019/07/29/marcus-stroman-mets-surprising-trade-stroke-genius/1855120001/,118642,142,text/html
https://www.usatoday.com/sports/ncaaf/polls/amway-coaches-poll/2015-2016/,111215,161,text/html
https://www.usatoday.com/sports/tennis/schedule/2015/mens-tennis/,381431,334,text/html
https://www.usatoday.com/sports/nhl/salaries/,482115,295,text/html
https://www.usatoday.com/story/tech/2018/05/04/google-self-driving-van-involved-crash-arizona-driver-injured/582446002/,111494,137,text/html
https://www.usatoday.com/story/sports/olympics/2020/02/22/miracle-ice-unforgettable-night-ended-call-mike-eruzione/4821353002/,125639,144,text/html
https://www.usatoday.com/sports/nascar/results/2019/gander-outdoors/5070/,355036,290,text/html
https://www.usatoday.com/story/sports/ncaab/2020/02/23/zegarowski-cant-miss-no-15-creighton-routs-no-21-butler/111365382/,109805,132,text/html
https://www.usatoday.com/story/sports/mlb/2019/07/29/mlb-trade-rumors-do-dodgers-need-make-big-deal-before-deadline/1858095001/,125811,140,text/html
https://www.usatoday.com/story/money/business/2013/08/06/newspaper-deal-talks/2625425/,118057,136,text/html
https://www.usatoday.com/sitemap/2015/october/12/,197591,309,text/html
https://www.usatoday.com/story/life/2019/06/23/judith-krantz-author-steamy-romance-scruples-dies-91/1543387001/,118555,133,text/html
https://www.usatoday.com/sitemap/2018/april/,155874,136,text/html
https://www.usatoday.com/story/popcandy/2013/08/07/lake-bell-apple-store/2626997/,83915,111,text/html
https://www.usatoday.com/sports/ncaaf/polls/amway-coaches-poll/2019-2020/2019-10-13/,109341,162,text/html
https://www.usatoday.com/story/travel/cruises/2020/02/10/cruise-ship-norovrius-outbreak-sickens-300-amid-coronavirus-onboard-others/4715417002/,116357,140,text/html
https://www.usatoday.com/staff/2646872001/marisa-kwiatkowski/?page=2,177096,113,text/html
https://www.usatoday.com/sports/ncaaf/polls/amway-coaches-poll/2010-2011/,110949,161,text/html
https://www.usatoday.com/story/money/2020/02/20/tax-refund-fraud-schemes-target-handlers/4807537002/,127772,148,text/html
https://www.usatoday.com/sports/nascar/results/2019/gander-outdoors/5071/,355038,290,text/html
https://www.usatoday.com/sitemap/2015/october/13/,197590,309,text/html
https://www.usatoday.com/sitemap/2013/may/,155897,137,text/html
https://www.usatoday.com/story/sports/nba/lakers/2020/02/20/kobe-bryant-nba-legend-used-yearly-china-visits-grow-brand-game/4821386002/,120096,137,text/html
https://www.usatoday.com/story/money/markets/2016/11/21/asia-shares-listless-but-china-japan-rise-dollars-gain/94207424/,123556,133,text/html
https://www.usatoday.com/sports/nascar/results/2019/gander-outdoors/5076/,352081,290,text/html
https://www.usatoday.com/story/tech/gaming/2019/08/13/video-game-accessories-controllers-headsets-drinks-up-your-game/1410859001/,131136,156,text/html
https://www.usatoday.com/story/life/entertainthis/2016/12/18/zsa-zsa-gabor-best-quotes/95597362/,103864,130,text/html
https://www.usatoday.com/sitemap/2012/december/14/,195352,308,text/html
https://www.usatoday.com/sitemap/2015/october/19/,197704,309,text/html
https://www.usatoday.com/sports/soccer/mls/sagarin/2011/rating/,291538,289,text/html
https://www.usatoday.com/sitemap/2015/september/11/,198147,309,text/html
https://www.usatoday.com/sports/tennis/results/2020/mens-tennis/1388/,297871,282,text/html
https://www.usatoday.com/sitemap/2012/december/15/,189207,275,text/html
https://www.usatoday.com/sports/nascar/results/2019/gander-outdoors/5077/,355071,290,text/html
https://www.usatoday.com/story/news/nation/2019/06/13/stanford-sailing-coach-spared-prison-others/1442496001/,125312,139,text/html
https://www.usatoday.com/sitemap/2014/september/14/,196991,309,text/html
https://www.usatoday.com/picture-gallery/sports/ncaaf/big12/2013/12/14/mack-browns-career-as-texas-longhorns-coach/4026509/,155159,104,text/html
https://www.usatoday.com/sitemap/2012/april/4/,151716,112,text/html
https://www.usatoday.com/story/sports/olympics/2020/01/31/ex-nike-coach-alberto-salazar-suspended-safesport/4627732002/,103936,131,text/html
https://www.usatoday.com/videos/news/nation/2013/12/15/4030461/,151504,106,text/html
https://www.usatoday.com/story/news/politics/2020/02/06/trump-impeachment-mitt-romney-braces-abuse-vote-convict/2859115001/,138732,143,text/html
https://www.usatoday.com/story/opinion/2019/09/12/2020-candidate-michael-bennet-leading-democrats-today-wont-win-iowa/2307211001/,124749,138,text/html
https://www.usatoday.com/story/entertainment/music/2020/01/26/grammys-2020-stars-fans-mourn-kobe-bryant-during-show/4583163002/,138821,152,text/html
https://www.usatoday.com/sitemap/2015/september/12/,199153,309,text/html
https://www.usatoday.com/sitemap/2012/december/16/,189464,277,text/html
https://www.usatoday.com/sports/tennis/results/2020/mens-tennis/1387/,297960,282,text/html
https://www.usatoday.com/story/opinion/2016/09/02/election-rigging-hacked-servers-russians-reid-comey-dhs-column/89733204/,95218,127,text/html
https://www.usatoday.com/story/sports/nfl/super-bowl/2019/01/21/32-things-we-learned-nfl-playoffs-super-bowl-patriots-rams/2635083002/,128819,146,text/html
https://www.usatoday.com/sports/nascar/results/2019/gander-outdoors/5078/,357377,290,text/html
https://www.usatoday.com/sitemap/2012/september/19/,196367,307,text/html
https://www.usatoday.com/sitemap/2014/september/13/,196987,308,text/html
https://www.usatoday.com/sitemap/2012/april/3/,151184,110,text/html
https://www.usatoday.com/story/money/business/2013/12/15/madoff-employees-trial-strategy/4010025/,109638,135,text/html
https://www.usatoday.com/picture-gallery/travel/columnist/cox/2016/11/30/ask-the-captain-frequently-asked-questions/94662716/,293770,104,text/html
https://www.usatoday.com/picture-gallery/opinion/2019/07/01/political-cartoons-trump-democrats-humor/1615050001/,166109,103,text/html
https://www.usatoday.com/sitemap/2012/december/12/,194761,308,text/html
https://www.usatoday.com/story/opinion/2019/06/20/candidate-tim-ryan-democrats-out-touch-working-class-editorial-board/1517099001/,120978,133,text/html
https://www.usatoday.com/sitemap/2012/september/,156182,136,text/html
https://www.usatoday.com/story/cruiselog/2013/07/30/holland-america-deal-promotion/2598655/,87114,113,text/html
https://www.usatoday.com/sports/nascar/results/2019/gander-outdoors/5074/,355079,290,text/html
https://www.usatoday.com/sitemap/2015/september/13/,199068,309,text/html
https://www.usatoday.com/story/life/people/2013/12/15/blue-dog-cajun-artist-george-rodrigue-dies-at-69/4032269/,106108,134,text/html
https://www.usatoday.com/picture-gallery/money/cars/2013/07/30/top-brands-among-most-stolen-luxury-cars/2598553/,150898,104,text/html
https://www.usatoday.com/story/life/people/2013/07/30/hot-couple-alert-taylor-lautner-co-star-marie-avgeropoulos/2599191/,103485,133,text/html
https://www.usatoday.com/story/news/2018/11/27/facebook-has-problem-black-people-former-employee-says/2126056002/,129434,155,text/html
https://www.usatoday.com/sitemap/2014/september/16/,196311,310,text/html
https://www.usatoday.com/sitemap/2012/april/2/,152209,114,text/html
https://www.usatoday.com/story/news/education/2019/03/13/felicity-huffman-lori-loughlin-college-admissions-cheating-scandal-rick-singer/3144354002/,127043,146,text/html
https://www.usatoday.com/sitemap/2012/september/18/,195949,304,text/html
https://www.usatoday.com/story/news/politics/onpolitics/2017/01/20/trump-next-time-were-going-win-old-fashioned-way/96817236/,115958,135,text/html
https://www.usatoday.com/elections/results/primaries/democratic/south-carolina/,176625,106,text/html
https://www.usatoday.com/sports/nascar/results/2019/gander-outdoors/5075/,355069,290,text/html
https://www.usatoday.com/sitemap/2012/december/13/,196003,308,text/html
https://www.usatoday.com/videos/news/nation/2020/02/23/ap-top-stories-february-23-p/639199000/,151820,106,text/html
https://www.usatoday.com/story/news/world/2013/07/30/indonesia-flooding-deaths/2599035/,101070,131,text/html
https://www.usatoday.com/story/news/politics/onpolitics/2016/07/19/trump-campaign-denies-plagiarism-melanias-speech-blames-reaction-clinton/87282068/,122486,140,text/html
https://www.usatoday.com/staff/2647932001/david-mastio/?page=1,179920,110,text/html
https://www.usatoday.com/sitemap/2014/july/10/,195735,310,text/html
https://www.usatoday.com/story/life/2013/12/15/look-ahead-week-of-dec-15/3918775/,101393,131,text/html
https://www.usatoday.com/sports/tennis/results/2020/mens-tennis/1389/,297810,282,text/html
https://www.usatoday.com/story/tech/talkingtech/2018/10/08/microsoft-brings-xbox-gaming-phones-project-xcloud/1564533002/,108782,138,text/html
https://www.usatoday.com/story/travel/destinations/10greatplaces/2013/10/24/loch-ness-monster-ogopogo-bigfoot/3177405/,110921,145,text/html
https://www.usatoday.com/sitemap/2015/september/14/,197909,308,text/html
https://www.usatoday.com/videos/news/world/2020/02/19/vet-produces-custom-prosthetics-giving-beakless-birds-second-chance/638439000/,152355,106,text/html
https://www.usatoday.com/sitemap/2014/september/15/,196654,310,text/html
https://www.usatoday.com/story/life/books/2013/06/21/happy-valentines-day-mouse/2444877/isbn/9780061804328/,220984,151,text/html
https://www.usatoday.com/sports/nascar/results/2016/truck-series/1352/,355217,292,text/html
https://www.usatoday.com/videos/opinion/best-of-late-night/2020/01/29/fallon-explains-why-some-gop-dont-want-impeachment-witnesses/4610650002/,155434,105,text/html
https://www.usatoday.com/story/news/2020/01/31/coronavirus-american-flees-wuhan-china-says-hes-still-wearing-mask/4621948002/,128043,142,text/html
https://www.usatoday.com/media/latest/photos/sports/ncaab/,235177,179,text/html
https://www.usatoday.com/story/news/politics/elections/2019/09/05/hurricane-dorian-the-amazon-burns-and-2020-democrats-talk-climate/2212532001/,130624,146,text/html
https://www.usatoday.com/story/news/nation/2019/05/30/louisiana-oks-strict-anti-abortion-law/1283891001/,144874,155,text/html
https://www.usatoday.com/sports/tennis/results/2020/mens-tennis/1384/,297875,282,text/html
https://www.usatoday.com/story/money/markets/2013/10/24/interest-rates-dow-jones-utility-average/3182155/,104644,132,text/html
https://www.usatoday.com/story/sports/nfl/rams/2013/04/18/rams-2013-schedule/2093535/,99461,129,text/html
https://www.usatoday.com/story/news/nation/2013/04/18/montana-gay-rights/2095249/,101536,131,text/html
https://www.usatoday.com/story/sports/college/baseball/2013/07/29/dylan-williams-lsu-tigers-baseball-cartersville-drug-ring/2598151/,111745,133,text/html
https://www.usatoday.com/sitemap/2014/september/10/,195900,310,text/html
https://www.usatoday.com/story/travel/hotels/2020/02/22/leap-day-its-not-too-late-snag-hotel-deals-feb-29/4819168002/,121551,144,text/html
https://www.usatoday.com/videos/news/nation/2013/10/25/3186077/,151420,106,text/html
https://www.usatoday.com/story/tech/news/2017/10/03/equifax-ex-ceo-faces-questions-why-its-internal-controls-failed/725756001/,125047,138,text/html
https://www.usatoday.com/sports/soccer/mls/sagarin/2017/rating/,312489,289,text/html
https://www.usatoday.com/story/life/theater/2013/10/24/broadway-review-the-snow-geese/3090525/,110808,133,text/html
https://www.usatoday.com/sports/tennis/results/2020/mens-tennis/1383/,297832,282,text/html
https://www.usatoday.com/story/sports/motorsports/2020/02/03/ed-carpenter-interested-kyle-busch-indy-500-race/4649311002/,117435,141,text/html
https://www.usatoday.com/story/sports/motor/2020/01/06/roger-penske-finalizes-acquisition-ims-indycar-series-hulman-and-company/2823475001/,118266,138,text/html
https://www.usatoday.com/story/sports/olympics/2020/02/06/former-olympic-doctor-bill-moreau-files-whistleblowers-suit/4677419002/,122924,140,text/html
https://www.usatoday.com/sports/ncaaf/polls/amway-coaches-poll/2019-2020/2019-09-29/,111090,162,text/html
https://www.usatoday.com/story/tech/2020/02/19/ucla-drops-face-recognition-plan/4810648002/,116771,144,text/html
https://www.usatoday.com/story/opinion/2019/07/09/john-delaney-election-going-fought-center-q-a/1685023001/,127588,134,text/html
https://www.usatoday.com/sports/ncaaf/polls/amway-coaches-poll/2019-2020/2019-08-01/,107863,162,text/html
https://www.usatoday.com/story/news/politics/2018/09/26/rod-rosenstein-testimony-mccabe-memos/1430710002/,111668,137,text/html
https://www.usatoday.com/story/tech/columnist/baig/2015/01/16/virginmobileusa-data-sharing-without-contract/21858793/,104868,133,text/html
https://www.usatoday.com/story/sports/ncaab/2020/02/23/durham-jackson-davis-lead-indiana-past-no-9-penn-state/111365046/,108675,132,text/html
https://www.usatoday.com/story/news/world/2013/10/25/eu-spying-germany-france/3185995/,108685,133,text/html
https://www.usatoday.com/story/life/tv/2016/06/01/analysis-network-tv-shows-have-eye-diversity/85195392/,113310,132,text/html
https://www.usatoday.com/story/news/nation/2020/01/26/helicopter-crash-california-kills-5/4581709002/,132129,145,text/html
https://www.usatoday.com/story/tech/2015/06/10/iphone-creating-tv-ads/28375131/,114840,132,text/html
https://www.usatoday.com/story/opinion/2019/08/20/what-trump-doesnt-do-not-what-he-says-editorials-debates/2054540001/,106162,133,text/html
https://www.usatoday.com/videos/news/nation/2013/10/25/3185931/,151318,106,text/html
https://www.usatoday.com/story/sports/boxing/2013/05/16/lamont-peterson-lucas-matthysse-showtime-fight/2192685/,116734,133,text/html
https://www.usatoday.com/videos/news/2013/05/17/2193245/,150524,106,text/html
